gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,accession,function
3824194,c_MHASMcontig_1015857,1485,2046,f,0,1,CALIN,NP,protein,nan,nan
3824195,c_MHASMcontig_1015857,2195,2546,f,0,1,CALIN,NP,protein,nan,nan
3824196,c_MHASMcontig_1015857,2645,2969,f,0,1,CALIN,NP,protein,nan,nan
3824197,c_MHASMcontig_1015857,3069,3636,f,0,1,CALIN,NP,protein,nan,nan
3824198,c_MHASMcontig_1015857,3639,4434,f,0,1,CALIN,NP,protein,nan,nan
3824199,c_MHASMcontig_1015857,4548,5151,r,0,1,CALIN,NP,protein,T,Signal transduction mechanisms
3824201,c_MHASMcontig_1015857,6757,7759,r,0,1,CALIN,NP,protein,H!!!R,Coenzyme transport and metabolism
3824201,c_MHASMcontig_1015857,6757,7759,r,0,1,CALIN,NP,protein,H!!!R,General function prediction only
3826825,c_MHASMcontig_1016874,2,1049,f,1,1,CALIN,NP,protein,G,Carbohydrate transport and metabolism
3826826,c_MHASMcontig_1016874,1332,1839,r,0,1,CALIN,NP,protein,nan,nan
3826827,c_MHASMcontig_1016874,1979,2507,r,0,1,CALIN,NP,protein,nan,nan
3827644,c_MHASMcontig_1017182,2,560,f,1,1,CALIN,NP,protein,nan,nan
3827645,c_MHASMcontig_1017182,681,1431,f,0,1,CALIN,NP,protein,nan,nan
3827646,c_MHASMcontig_1017182,1532,1916,f,0,1,CALIN,NP,protein,nan,nan
3829612,c_MHASMcontig_1017887,609,1407,r,0,1,CALIN,NP,protein,N,Cell motility
3829613,c_MHASMcontig_1017887,1687,2077,f,1,1,CALIN,NP,protein,M!!!O,Cell wall/membrane/envelope biogenesis
3829613,c_MHASMcontig_1017887,1687,2077,f,1,1,CALIN,NP,protein,M!!!O,"Posttranslational modification, protein turnover, chaperones"
3830059,c_MHASMcontig_1018087,1,313,r,1,1,CALIN,NP,protein,nan,nan
3830060,c_MHASMcontig_1018087,798,1881,r,0,1,CALIN,NP,protein,nan,nan
3830061,c_MHASMcontig_1018087,3227,3416,f,0,1,CALIN,NP,protein,nan,nan
3830062,c_MHASMcontig_1018087,3427,3517,f,1,1,CALIN,NP,protein,nan,nan
3832806,c_MHASMcontig_1019143,127,1093,r,0,1,CALIN,NP,protein,O!!!S,"Posttranslational modification, protein turnover, chaperones"
3832806,c_MHASMcontig_1019143,127,1093,r,0,1,CALIN,NP,protein,O!!!S,Function unknown
3832807,c_MHASMcontig_1019143,1163,1385,r,0,1,CALIN,NP,protein,nan,nan
3832808,c_MHASMcontig_1019143,1864,2077,r,0,1,CALIN,NP,protein,nan,nan
3832832,c_MHASMcontig_1019151,163,697,r,0,1,CALIN,NP,protein,J!!!O,"Translation, ribosomal structure and biogenesis"
3832832,c_MHASMcontig_1019151,163,697,r,0,1,CALIN,NP,protein,J!!!O,"Posttranslational modification, protein turnover, chaperones"
3832833,c_MHASMcontig_1019151,783,1125,r,0,1,CALIN,NP,protein,nan,nan
3832834,c_MHASMcontig_1019151,1213,1846,r,0,1,CALIN,NP,protein,nan,nan
3832835,c_MHASMcontig_1019151,1936,2698,r,0,1,CALIN,NP,protein,nan,nan
3833136,c_MHASMcontig_1019272,255,567,f,0,1,CALIN,NP,protein,nan,nan
3833137,c_MHASMcontig_1019272,669,1920,f,0,1,CALIN,NP,protein,nan,nan
3833138,c_MHASMcontig_1019272,2020,2899,f,0,1,CALIN,NP,protein,nan,nan
3833139,c_MHASMcontig_1019272,3068,5732,f,0,1,CALIN,NP,protein,F,Nucleotide transport and metabolism
3836981,c_MHASMcontig_1020710,0,90,f,1,1,CALIN,NP,attC,nan,nan
3840100,c_MHASMcontig_1021922,1477,1876,r,0,1,CALIN,NP,protein,nan,nan
3840824,c_MHASMcontig_1022232,12262,12670,f,0,1,CALIN,NP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
3840825,c_MHASMcontig_1022232,12740,13151,f,0,1,CALIN,NP,protein,nan,nan
3840826,c_MHASMcontig_1022232,13356,13641,f,0,1,CALIN,NP,protein,nan,nan
3840827,c_MHASMcontig_1022232,13792,14050,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3840828,c_MHASMcontig_1022232,14037,14337,f,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3840829,c_MHASMcontig_1022232,14633,16067,f,0,1,CALIN,NP,protein,K,Transcription
3843127,c_MHASMcontig_1023081,116,479,f,0,1,CALIN,NP,protein,nan,nan
3845641,c_MHASMcontig_1024043,2,521,r,1,1,CALIN,NP,protein,nan,nan
3845642,c_MHASMcontig_1024043,566,2510,r,0,1,CALIN,NP,protein,K,Transcription
3848518,c_MHASMcontig_1025181,2,77,r,1,1,complete,NP,protein,nan,nan
3848519,c_MHASMcontig_1025181,180,483,f,0,1,complete,NP,protein,nan,nan
3848520,c_MHASMcontig_1025181,586,1147,f,0,1,complete,NP,protein,nan,nan
3848521,c_MHASMcontig_1025181,1386,2364,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3848545,c_MHASMcontig_1025181,26634,26718,r,1,1,complete,NP,protein,nan,nan
3851433,c_MHASMcontig_1026277,1591,2584,r,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3851434,c_MHASMcontig_1026277,3302,3554,f,0,1,complete,NP,protein,nan,nan
3851435,c_MHASMcontig_1026277,3664,4003,f,0,1,complete,NP,protein,nan,nan
3851436,c_MHASMcontig_1026277,4109,4508,f,0,1,complete,NP,protein,nan,nan
3852109,c_MHASMcontig_1026481,87,384,r,0,1,CALIN,NP,protein,nan,nan
3852110,c_MHASMcontig_1026481,495,1539,r,0,1,CALIN,NP,protein,nan,nan
3852111,c_MHASMcontig_1026481,1668,2124,r,0,1,CALIN,NP,protein,S,Function unknown
3852112,c_MHASMcontig_1026481,2240,2927,r,0,1,CALIN,NP,protein,nan,nan
3852525,c_MHASMcontig_1026637,49,292,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3852526,c_MHASMcontig_1026637,436,730,r,0,1,CALIN,NP,protein,nan,nan
3852527,c_MHASMcontig_1026637,726,951,r,0,1,CALIN,NP,protein,nan,nan
3852528,c_MHASMcontig_1026637,1128,1416,r,0,1,CALIN,NP,protein,K,Transcription
3860262,c_MHASMcontig_1029763,6101,6455,f,0,1,CALIN,NP,protein,C,Energy production and conversion
3860263,c_MHASMcontig_1029763,6645,6870,f,0,1,CALIN,NP,protein,nan,nan
3860264,c_MHASMcontig_1029763,6866,7160,f,0,1,CALIN,NP,protein,nan,nan
3860265,c_MHASMcontig_1029763,7248,7986,f,0,1,CALIN,NP,protein,O,"Posttranslational modification, protein turnover, chaperones"
3864464,c_MHASMcontig_1031303,177,444,f,0,1,CALIN,NP,protein,nan,nan
3864465,c_MHASMcontig_1031303,547,961,f,0,1,CALIN,NP,protein,nan,nan
3864466,c_MHASMcontig_1031303,978,1266,r,0,1,CALIN,NP,protein,nan,nan
3864467,c_MHASMcontig_1031303,1368,1860,f,0,1,CALIN,NP,protein,nan,nan
3864468,c_MHASMcontig_1031303,2436,2703,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3864470,c_MHASMcontig_1031303,3011,3197,f,1,1,CALIN,NP,protein,nan,nan
3865848,c_MHASMcontig_1031834,114,612,f,0,1,CALIN,NP,protein,nan,nan
3865849,c_MHASMcontig_1031834,1120,1453,f,0,1,CALIN,NP,protein,nan,nan
3865850,c_MHASMcontig_1031834,1576,2089,f,0,1,CALIN,NP,protein,nan,nan
3865851,c_MHASMcontig_1031834,2237,2807,f,0,1,CALIN,NP,protein,nan,nan
3865852,c_MHASMcontig_1031834,2955,3261,f,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3867290,c_MHASMcontig_1032445,2,77,r,1,1,CALIN,NP,protein,nan,nan
3867291,c_MHASMcontig_1032445,60,2085,r,0,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3872113,c_MHASMcontig_1034422,73,652,f,0,1,CALIN,NP,protein,nan,nan
3872114,c_MHASMcontig_1034422,743,1466,f,0,1,CALIN,NP,protein,nan,nan
3872115,c_MHASMcontig_1034422,1562,1976,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3884536,c_MHASMcontig_1038781,1837,2440,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3884537,c_MHASMcontig_1038781,2521,2956,r,0,1,CALIN,NP,protein,nan,nan
3884538,c_MHASMcontig_1038781,3059,3338,r,0,1,CALIN,NP,protein,nan,nan
3885402,c_MHASMcontig_1039145,0,135,f,1,1,CALIN,NP,protein,nan,nan
3885815,c_MHASMcontig_1039338,1,424,r,1,1,complete,NP,protein,P,Inorganic ion transport and metabolism
3885816,c_MHASMcontig_1039338,449,1217,r,0,1,complete,NP,protein,R,General function prediction only
3885817,c_MHASMcontig_1039338,1213,2137,r,0,1,complete,NP,protein,nan,nan
3885818,c_MHASMcontig_1039338,2237,3380,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3886145,c_MHASMcontig_1039477,23,1457,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3886146,c_MHASMcontig_1039477,1475,1853,f,0,1,CALIN,NP,protein,nan,nan
3886147,c_MHASMcontig_1039477,1703,2114,r,0,1,CALIN,NP,protein,nan,nan
3886148,c_MHASMcontig_1039477,2207,2522,r,0,1,CALIN,NP,protein,nan,nan
3886621,c_MHASMcontig_1039631,1,484,f,1,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3886628,c_MHASMcontig_1039631,9238,9481,r,0,1,CALIN,NP,protein,nan,nan
3886629,c_MHASMcontig_1039631,9590,9851,r,0,1,CALIN,NP,protein,K,Transcription
3886630,c_MHASMcontig_1039631,10526,10763,r,0,1,CALIN,NP,protein,nan,nan
3886923,c_MHASMcontig_1039721,2,128,r,1,1,CALIN,NP,protein,nan,nan
3886924,c_MHASMcontig_1039721,195,441,r,0,1,CALIN,NP,protein,nan,nan
3886925,c_MHASMcontig_1039721,437,716,r,0,1,CALIN,NP,protein,nan,nan
3886926,c_MHASMcontig_1039721,807,1152,r,0,1,CALIN,NP,protein,nan,nan
3886927,c_MHASMcontig_1039721,1329,1818,r,0,1,CALIN,NP,protein,F!!!R,Nucleotide transport and metabolism
3886927,c_MHASMcontig_1039721,1329,1818,r,0,1,CALIN,NP,protein,F!!!R,General function prediction only
3886928,c_MHASMcontig_1039721,1924,2248,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3886929,c_MHASMcontig_1039721,2213,2492,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3886930,c_MHASMcontig_1039721,2561,3023,r,0,1,CALIN,NP,protein,nan,nan
3886931,c_MHASMcontig_1039721,3108,3531,r,0,1,CALIN,NP,protein,nan,nan
3886932,c_MHASMcontig_1039721,3607,4111,r,0,1,CALIN,NP,protein,nan,nan
3886933,c_MHASMcontig_1039721,4223,4595,r,0,1,CALIN,NP,protein,nan,nan
3886934,c_MHASMcontig_1039721,4672,5110,r,0,1,CALIN,NP,protein,nan,nan
3886935,c_MHASMcontig_1039721,5272,5746,r,0,1,CALIN,NP,protein,nan,nan
3886936,c_MHASMcontig_1039721,5853,6648,r,0,1,CALIN,NP,protein,nan,nan
3886937,c_MHASMcontig_1039721,6766,6973,r,0,1,CALIN,NP,protein,S,Function unknown
3887876,c_MHASMcontig_1040106,1,877,f,1,1,CALIN,NP,protein,F,Nucleotide transport and metabolism
3887877,c_MHASMcontig_1040106,1055,1685,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3887878,c_MHASMcontig_1040106,1760,2396,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3890074,c_MHASMcontig_1040881,1,184,r,1,1,CALIN,NP,protein,C,Energy production and conversion
3896772,c_MHASMcontig_1043310,1826,2447,r,0,1,CALIN,NP,protein,nan,nan
3896773,c_MHASMcontig_1043310,2567,2936,r,0,1,CALIN,NP,protein,nan,nan
3898219,c_MHASMcontig_1043880,2872,4093,r,0,1,CALIN,NP,protein,nan,nan
3898220,c_MHASMcontig_1043880,4283,4994,r,0,1,CALIN,NP,protein,D!!!I,"Cell cycle control, cell division, chromosome partitioning"
3898220,c_MHASMcontig_1043880,4283,4994,r,0,1,CALIN,NP,protein,D!!!I,Lipid transport and metabolism
3898221,c_MHASMcontig_1043880,5070,5463,r,1,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3900954,c_MHASMcontig_1044919,257,1214,f,0,1,In0,NP,intI,L,"Replication, recombination and repair"
3902101,c_MHASMcontig_1045421,1624,2272,r,0,1,CALIN,NP,protein,nan,nan
3902102,c_MHASMcontig_1045421,2393,3017,r,0,1,CALIN,NP,protein,nan,nan
3902103,c_MHASMcontig_1045421,3166,3427,r,0,1,CALIN,NP,protein,nan,nan
3902104,c_MHASMcontig_1045421,3546,4326,r,0,1,CALIN,NP,protein,nan,nan
3903386,c_MHASMcontig_1045906,2,857,r,1,1,complete,NP,intI,L,"Replication, recombination and repair"
3903387,c_MHASMcontig_1045906,1104,1389,f,0,1,complete,NP,protein,nan,nan
3903388,c_MHASMcontig_1045906,1526,1907,f,0,1,complete,NP,protein,nan,nan
3903389,c_MHASMcontig_1045906,2459,2744,f,0,1,complete,NP,protein,nan,nan
3903390,c_MHASMcontig_1045906,2879,3302,f,0,1,complete,NP,protein,nan,nan
3905262,c_MHASMcontig_1046651,1,244,r,1,1,CALIN,NP,protein,E!!!Q,Amino acid transport and metabolism
3905262,c_MHASMcontig_1046651,1,244,r,1,1,CALIN,NP,protein,E!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
3905263,c_MHASMcontig_1046651,240,2235,r,0,1,CALIN,NP,protein,E!!!Q,Amino acid transport and metabolism
3905263,c_MHASMcontig_1046651,240,2235,r,0,1,CALIN,NP,protein,E!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
3905264,c_MHASMcontig_1046651,2524,2668,f,1,1,CALIN,NP,protein,nan,nan
3910390,c_MHASMcontig_1048654,118,1168,f,0,1,CALIN,NP,protein,S,Function unknown
3910391,c_MHASMcontig_1048654,1249,2056,f,0,1,CALIN,NP,protein,nan,nan
3912175,c_MHASMcontig_1049312,0,1893,f,1,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3912176,c_MHASMcontig_1049312,1962,2067,r,1,1,CALIN,NP,protein,nan,nan
3915549,c_MHASMcontig_1050568,36868,37849,r,0,1,In0,NP,intI,L,"Replication, recombination and repair"
3918375,c_MHASMcontig_1051641,1,571,f,1,1,CALIN,NP,protein,nan,nan
3918376,c_MHASMcontig_1051641,524,728,f,0,1,CALIN,NP,protein,nan,nan
3918377,c_MHASMcontig_1051641,666,768,f,0,1,CALIN,NP,protein,nan,nan
3918378,c_MHASMcontig_1051641,825,1158,f,0,1,CALIN,NP,protein,nan,nan
3918379,c_MHASMcontig_1051641,1292,1667,f,0,1,CALIN,NP,protein,nan,nan
3918380,c_MHASMcontig_1051641,1803,2130,f,0,1,CALIN,NP,protein,nan,nan
3922116,c_MHASMcontig_1053209,220,613,r,0,1,complete,NP,protein,nan,nan
3922117,c_MHASMcontig_1053209,730,1177,r,0,1,complete,NP,protein,nan,nan
3922118,c_MHASMcontig_1053209,1743,2604,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3922131,c_MHASMcontig_1053209,12775,13276,r,1,1,complete,NP,protein,G,Carbohydrate transport and metabolism
3924467,c_MHASMcontig_1054085,217,1540,f,0,1,CALIN,NP,protein,G,Carbohydrate transport and metabolism
3924468,c_MHASMcontig_1054085,1801,2833,f,0,1,CALIN,NP,protein,nan,nan
3924469,c_MHASMcontig_1054085,3079,4363,r,0,1,CALIN,NP,protein,M,Cell wall/membrane/envelope biogenesis
3925680,c_MHASMcontig_1054631,2,1505,f,1,1,CALIN,NP,protein,nan,nan
3925682,c_MHASMcontig_1054631,1918,2260,f,0,1,CALIN,NP,protein,nan,nan
3931139,c_MHASMcontig_1056805,267,2169,f,1,1,CALIN,NP,protein,K!!!L!!!L,Transcription
3931139,c_MHASMcontig_1056805,267,2169,f,1,1,CALIN,NP,protein,K!!!L!!!L,"Replication, recombination and repair"
3931139,c_MHASMcontig_1056805,267,2169,f,1,1,CALIN,NP,protein,K!!!L!!!L,"Replication, recombination and repair"
3933370,c_MHASMcontig_1057751,195,447,f,0,1,complete,NP,protein,V,Defense mechanisms
3933371,c_MHASMcontig_1057751,443,698,f,0,1,complete,NP,protein,V,Defense mechanisms
3933372,c_MHASMcontig_1057751,1051,2038,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3933373,c_MHASMcontig_1057751,2083,2173,r,1,1,complete,NP,protein,H,Coenzyme transport and metabolism
3939431,c_MHASMcontig_1060105,2,698,f,1,1,CALIN,NP,protein,E,Amino acid transport and metabolism
3939433,c_MHASMcontig_1060105,2117,2291,r,1,1,CALIN,NP,protein,nan,nan
3939805,c_MHASMcontig_1060259,2,335,f,1,1,CALIN,NP,protein,nan,nan
3939826,c_MHASMcontig_1060259,20395,20788,r,0,1,CALIN,NP,protein,nan,nan
3939827,c_MHASMcontig_1060259,21048,22308,r,0,1,CALIN,NP,protein,G,Carbohydrate transport and metabolism
3943176,c_MHASMcontig_1061519,623,941,f,0,1,CALIN,NP,protein,nan,nan
3943177,c_MHASMcontig_1061519,1031,1502,f,0,1,CALIN,NP,protein,nan,nan
3943178,c_MHASMcontig_1061519,1624,1999,f,0,1,CALIN,NP,protein,nan,nan
3943179,c_MHASMcontig_1061519,2100,2571,f,0,1,CALIN,NP,protein,nan,nan
3943603,c_MHASMcontig_1061686,114,726,f,0,1,CALIN,NP,protein,nan,nan
3943604,c_MHASMcontig_1061686,823,1576,f,0,1,CALIN,NP,protein,nan,nan
3943605,c_MHASMcontig_1061686,1683,2043,f,1,1,CALIN,NP,protein,nan,nan
3945511,c_MHASMcontig_1062435,11805,13131,r,0,1,CALIN,NP,protein,O,"Posttranslational modification, protein turnover, chaperones"
3945512,c_MHASMcontig_1062435,13366,14056,r,0,1,CALIN,NP,protein,H,Coenzyme transport and metabolism
3945513,c_MHASMcontig_1062435,14250,14874,r,0,1,CALIN,NP,protein,H,Coenzyme transport and metabolism
3945514,c_MHASMcontig_1062435,15028,15511,r,0,1,CALIN,NP,protein,nan,nan
3945515,c_MHASMcontig_1062435,16072,16312,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3945516,c_MHASMcontig_1062435,16444,16732,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3945517,c_MHASMcontig_1062435,17151,17691,f,0,1,CALIN,NP,protein,K,Transcription
3945518,c_MHASMcontig_1062435,17843,18371,f,0,1,CALIN,NP,protein,nan,nan
3945878,c_MHASMcontig_1062573,240,3558,f,0,1,CALIN,NP,protein,nan,nan
3945879,c_MHASMcontig_1062573,3755,3917,f,0,1,CALIN,NP,protein,nan,nan
3946637,c_MHASMcontig_1062883,1,112,r,1,1,CALIN,NP,protein,nan,nan
3946638,c_MHASMcontig_1062883,98,455,r,0,1,CALIN,NP,protein,nan,nan
3946639,c_MHASMcontig_1062883,615,918,f,0,1,CALIN,NP,protein,C,Energy production and conversion
3946640,c_MHASMcontig_1062883,1003,1504,f,0,1,CALIN,NP,protein,nan,nan
3946641,c_MHASMcontig_1062883,1686,1962,f,0,1,CALIN,NP,protein,nan,nan
3946642,c_MHASMcontig_1062883,2064,2820,f,0,1,CALIN,NP,protein,nan,nan
3946643,c_MHASMcontig_1062883,2885,3389,f,0,1,CALIN,NP,protein,R,General function prediction only
3946644,c_MHASMcontig_1062883,3485,4427,f,0,1,CALIN,NP,protein,nan,nan
3946645,c_MHASMcontig_1062883,4497,5778,f,0,1,CALIN,NP,protein,R,General function prediction only
3951007,c_MHASMcontig_1064524,2303,3209,f,0,1,CALIN,NP,protein,nan,nan
3951008,c_MHASMcontig_1064524,3210,4143,r,0,1,CALIN,NP,protein,nan,nan
3951009,c_MHASMcontig_1064524,4146,4590,r,0,1,CALIN,NP,protein,nan,nan
3951010,c_MHASMcontig_1064524,4684,4978,f,0,1,CALIN,NP,protein,nan,nan
3951011,c_MHASMcontig_1064524,4988,5369,f,0,1,CALIN,NP,protein,nan,nan
3951012,c_MHASMcontig_1064524,5376,5661,r,0,1,CALIN,NP,protein,U,"Intracellular trafficking, secretion, and vesicular transport"
3951013,c_MHASMcontig_1064524,5638,6739,r,0,1,CALIN,NP,protein,nan,nan
3956297,c_MHASMcontig_1066671,0,480,f,1,1,CALIN,NP,protein,R,General function prediction only
3956298,c_MHASMcontig_1066671,574,994,f,0,1,CALIN,NP,protein,nan,nan
3956299,c_MHASMcontig_1066671,1126,2011,f,0,1,CALIN,NP,protein,nan,nan
3968161,c_MHASMcontig_1071000,15,1149,r,0,1,CALIN,NP,protein,nan,nan
3968162,c_MHASMcontig_1071000,1145,1646,r,0,1,CALIN,NP,protein,nan,nan
3968163,c_MHASMcontig_1071000,1627,1900,r,0,1,CALIN,NP,protein,nan,nan
3968185,c_MHASMcontig_1071010,1765,1999,r,0,1,CALIN,NP,protein,nan,nan
3968186,c_MHASMcontig_1071010,2141,2495,r,0,1,CALIN,NP,protein,I,Lipid transport and metabolism
3968187,c_MHASMcontig_1071010,2574,2991,r,0,1,CALIN,NP,protein,nan,nan
3973265,c_MHASMcontig_1072962,9030,9225,r,0,1,CALIN,NP,attC,nan,nan
3973266,c_MHASMcontig_1072962,9330,9624,f,0,1,CALIN,NP,protein,nan,nan
3973893,c_MHASMcontig_1073178,0,144,f,1,1,CALIN,NP,protein,nan,nan
3973894,c_MHASMcontig_1073178,278,608,f,0,1,CALIN,NP,protein,nan,nan
3973895,c_MHASMcontig_1073178,756,1167,f,0,1,CALIN,NP,protein,nan,nan
3973896,c_MHASMcontig_1073178,1296,1665,f,0,1,CALIN,NP,protein,nan,nan
3973897,c_MHASMcontig_1073178,1764,2244,f,0,1,CALIN,NP,protein,nan,nan
3973898,c_MHASMcontig_1073178,2349,2913,f,1,1,CALIN,NP,protein,nan,nan
3975614,c_MHASMcontig_1073907,0,144,r,1,1,CALIN,NP,protein,nan,nan
3975615,c_MHASMcontig_1073907,241,1285,r,0,1,CALIN,NP,protein,I!!!P,Lipid transport and metabolism
3975615,c_MHASMcontig_1073907,241,1285,r,0,1,CALIN,NP,protein,I!!!P,Inorganic ion transport and metabolism
3975616,c_MHASMcontig_1073907,1445,2471,r,1,1,CALIN,NP,protein,P,Inorganic ion transport and metabolism
3977477,c_MHASMcontig_1074652,4894,5857,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3979547,c_MHASMcontig_1075426,3388,3769,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3979548,c_MHASMcontig_1075426,3798,4284,f,0,1,CALIN,NP,protein,H,Coenzyme transport and metabolism
3979549,c_MHASMcontig_1075426,4326,6069,f,0,1,CALIN,NP,protein,E,Amino acid transport and metabolism
3979550,c_MHASMcontig_1075426,6120,6936,r,0,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3979551,c_MHASMcontig_1075426,7031,7187,r,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3979552,c_MHASMcontig_1075426,7217,7454,r,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3979553,c_MHASMcontig_1075426,7551,8223,r,0,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3983061,c_MHASMcontig_1076691,472,805,f,0,1,CALIN,NP,protein,R,General function prediction only
3983067,c_MHASMcontig_1076691,8510,8843,r,1,1,CALIN,NP,protein,nan,nan
3983758,c_MHASMcontig_1076915,2,1349,r,1,1,complete,NP,protein,E,Amino acid transport and metabolism
3983770,c_MHASMcontig_1076915,11985,12846,r,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3983771,c_MHASMcontig_1076915,13338,13596,f,0,1,complete,NP,protein,nan,nan
3983883,c_MHASMcontig_1076972,13,976,r,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3983885,c_MHASMcontig_1076972,1357,1741,f,0,1,complete,NP,protein,nan,nan
3983886,c_MHASMcontig_1076972,1814,2090,f,0,1,complete,NP,protein,nan,nan
3984837,c_MHASMcontig_1077314,44,500,r,0,1,CALIN,NP,protein,R,General function prediction only
3984838,c_MHASMcontig_1077314,579,978,r,0,1,CALIN,NP,protein,S,Function unknown
3984839,c_MHASMcontig_1077314,1079,1409,r,0,1,CALIN,NP,protein,nan,nan
3984840,c_MHASMcontig_1077314,1528,2152,r,0,1,CALIN,NP,protein,nan,nan
3984841,c_MHASMcontig_1077314,2169,4050,r,0,1,CALIN,NP,protein,U,"Intracellular trafficking, secretion, and vesicular transport"
3984842,c_MHASMcontig_1077314,4236,4458,r,1,1,CALIN,NP,protein,nan,nan
3989626,c_MHASMcontig_1079183,38234,38825,f,0,1,CALIN,NP,protein,R,General function prediction only
3989627,c_MHASMcontig_1079183,38984,39572,r,0,1,CALIN,NP,protein,nan,nan
3989628,c_MHASMcontig_1079183,39691,41080,r,0,1,CALIN,NP,protein,nan,nan
3989629,c_MHASMcontig_1079183,41153,41462,r,0,1,CALIN,NP,protein,nan,nan
3989964,c_MHASMcontig_1079272,358,925,f,0,1,CALIN,NP,protein,nan,nan
4002585,c_MHASMcontig_1083644,1,166,f,1,1,CALIN,NP,protein,nan,nan
4002586,c_MHASMcontig_1083644,145,397,r,0,1,CALIN,NP,protein,nan,nan
4002587,c_MHASMcontig_1083644,494,818,r,0,1,CALIN,NP,protein,nan,nan
4002588,c_MHASMcontig_1083644,935,1736,r,0,1,CALIN,NP,protein,nan,nan
4002589,c_MHASMcontig_1083644,1817,2771,r,0,1,CALIN,NP,protein,nan,nan
4002590,c_MHASMcontig_1083644,2811,3426,r,0,1,CALIN,NP,protein,nan,nan
4002591,c_MHASMcontig_1083644,3538,4249,r,0,1,CALIN,NP,protein,nan,nan
4013547,c_MHASMcontig_1087442,534,1956,f,0,1,CALIN,NP,protein,nan,nan
4013548,c_MHASMcontig_1087442,1952,3041,f,0,1,CALIN,NP,protein,H,Coenzyme transport and metabolism
4017054,c_MHASMcontig_1088702,47196,48171,r,0,1,complete,NP,intI,L,"Replication, recombination and repair"
4017055,c_MHASMcontig_1088702,50586,50919,r,0,1,complete,NP,protein,nan,nan
4017056,c_MHASMcontig_1088702,51093,51702,f,0,1,complete,NP,protein,R,General function prediction only
4021410,c_MHASMcontig_1090211,0,567,r,1,1,CALIN,NP,protein,nan,nan
4021411,c_MHASMcontig_1090211,657,1419,r,0,1,CALIN,NP,protein,nan,nan
4021412,c_MHASMcontig_1090211,1496,1931,r,0,1,CALIN,NP,protein,V,Defense mechanisms
4021413,c_MHASMcontig_1090211,2272,2734,r,0,1,CALIN,NP,protein,nan,nan
4021414,c_MHASMcontig_1090211,2839,3229,r,0,1,CALIN,NP,protein,nan,nan
4039042,c_MHASMcontig_1096563,31208,31916,r,0,1,CALIN,NP,protein,nan,nan
4039043,c_MHASMcontig_1096563,31992,33264,r,0,1,CALIN,NP,protein,nan,nan
4039044,c_MHASMcontig_1096563,33515,34058,r,0,1,CALIN,NP,protein,nan,nan
4039576,c_MHASMcontig_1096783,836,1304,f,0,1,CALIN,NP,protein,nan,nan
